tin;year;employees_count
7203490233;2021;2
7203490233;2022;1
7203500065;2020;4
7203500065;2021;7
7203500065;2022;12
7203501069;2020;1
7203501069;2021;0
7203501069;2022;0
7203501862;2020;1
7203501862;2021;4
7203501862;2022;3
7203505271;2020;1
7203505271;2021;3
7203505271;2022;2
7203507504;2020;1
7203507504;2021;0
7203507504;2022;0
7203512575;2020;1
7203512575;2021;1
7203512575;2022;1
7203513096;2021;1
7203513096;2022;1
7203513297;2021;1
7203513297;2022;0
7203513995;2021;1
7203513995;2022;1
7203515671;2021;1
7203515671;2022;2
7203515907;2021;1
7203515907;2022;1
7203517630;2021;1
7203517630;2022;1
7203517654;2021;1
7203517654;2022;1
7203518224;2021;1
7203518224;2022;0
7203520199;2021;0
7203521354;2021;1
7203521354;2022;1
7203521668;2021;6
7203521668;2022;1
7203525359;2021;0
7203525359;2022;0
7203536738;2022;1
7203541287;2022;2
7203542763;2022;0
7203544930;2022;1
7203546912;2022;1
7203547070;2022;1
7203548821;2022;0
7204002104;2018;3
7204002104;2019;3
7204002104;2021;3
7204002104;2022;3
7204005708;2018;7
7204005708;2019;7
7204005708;2020;0
7204005708;2021;5
7204005708;2022;5
7204023376;2018;0
7204032187;2018;8
7204032187;2019;8
7204032187;2020;10
7204032187;2021;9
7204032187;2022;7
7204057230;2018;42
7204057230;2019;36
7204057230;2020;28
7204057230;2021;23
7204057230;2022;21
7204081635;2018;10
7204081635;2019;11
7204081635;2020;11
7204081635;2021;10
7204081635;2022;14
7204087926;2018;1
7204087926;2019;1
7204087926;2020;6
7204087926;2021;4
7204087926;2022;5
7204089056;2018;33
7204089056;2019;7
7204089056;2020;5
7204089056;2021;3
7204089056;2022;2
7204096310;2018;0
7204096310;2019;0
7204096310;2020;0
7204096310;2021;0
7204096310;2022;0
7204097219;2018;3
7204097219;2019;3
7204097219;2020;3
7204097219;2021;4
7204097219;2022;5
7204111713;2018;10
7204111713;2019;10
7204111713;2020;10
7204111713;2021;9
7204111713;2022;6
7204113735;2018;1
7204113735;2019;1
7204113735;2022;1
7204125829;2018;6
7204125829;2019;7
7204125829;2020;6
7204125829;2021;6
7204125829;2022;5
7204126036;2018;2
7204126036;2019;2
7204126036;2020;2
7204126036;2021;1
7204126036;2022;1
7204126565;2018;0
7204126565;2019;1
7204127872;2018;1
7204127872;2019;1
7204127872;2020;1
7204127872;2021;1
7204127872;2022;1
7204142214;2018;0
7204142214;2019;0
7204142214;2020;0
7204144412;2018;1
7204144412;2019;1
7204149227;2018;9
7204151603;2018;4
7204151603;2019;3
7204151603;2020;0
7204151603;2021;5
7204151603;2022;4
7204156312;2018;1
7204156312;2019;1
7204156312;2021;1
7204156312;2022;1
7204157531;2018;0
7204157531;2019;1
7204157718;2018;1
7204157718;2019;1
7204157718;2020;1
7204157718;2021;1
7204157718;2022;1
7204162860;2018;1
7204162860;2019;1
7204162860;2020;0
7204162860;2021;0
7204168100;2018;1
7204172843;2018;0
7204172843;2019;0
7204180315;2018;5
7204180315;2019;3
7204180315;2020;1
7204180315;2021;1
7204180315;2022;1
7204184920;2018;0
7204184920;2019;1
7204184920;2020;1
7204184920;2021;1
7204184920;2022;1
7204187952;2018;1
7204187952;2019;1
7204187952;2020;1
7204187952;2021;1
7204187952;2022;1
7204191300;2018;6
7204191300;2019;7
7204191300;2020;0
7204191300;2021;6
7204194170;2018;2
7204194170;2019;2
7204194170;2020;2
7204195022;2018;1
7204195022;2020;0
7204204460;2018;0
7204204460;2019;0
7205000565;2018;1
7205000565;2019;1
7205000565;2020;0
7205000565;2021;0
7205009367;2018;4
7205009367;2019;4
7205009367;2020;4
7205009367;2021;5
7205009367;2022;5
7205025129;2018;0
7205025129;2019;1
7205025129;2020;0
7205025129;2021;1
7205025129;2022;0
7205029726;2018;10
7205029726;2019;6
7205029726;2020;4
7205029726;2021;4
7205032101;2021;0
7205032101;2022;0
7205032253;2021;0
7205032253;2022;0
7206030001;2018;10
7206030001;2019;13
7206030001;2020;13
7206030001;2021;13
7206030001;2022;10
7206034172;2018;5
7206034172;2019;4
7206034172;2020;4
7206034172;2021;1
7206051114;2018;15
7206051114;2019;10
7206051114;2020;7
7206051114;2021;6
7206051114;2022;6
7206059473;2019;0
7206059473;2020;1
7206059473;2021;1
7206059473;2022;1
7206060630;2021;1
7206061480;2021;0
7206061480;2022;1
7207001701;2018;3
7207001701;2019;0
7207018423;2018;3
7207018423;2019;1
7207018423;2020;1
7207018423;2021;1
7207018423;2022;1
7207018769;2018;1
7207018769;2019;1
7207018769;2020;1
7214007133;2018;5
7214007133;2019;6
7214007133;2020;14
7214007133;2021;5
7214007133;2022;8
7220099799;2018;3
7224013633;2018;1
7224013633;2019;1
7224013633;2020;1
7224013633;2021;1
7224013633;2022;1
7224027636;2018;1
7224027636;2019;1
7224027636;2020;1
7224043028;2018;0
7224043028;2019;1
7224043028;2020;0
7224043028;2021;1
7224054990;2018;3
7224054990;2019;3
7224054990;2020;2
7224054990;2021;11
7224054990;2022;15
7224069643;2018;1
7224069643;2019;1
7224069643;2020;1
7224069643;2021;1
7224069643;2022;1
7224077073;2018;2
7224077073;2019;1
7224077073;2020;2
7224077073;2021;2
7224077073;2022;1
7224085483;2022;1
7224085525;2022;1
7300002428;2022;4
7300006655;2022;1
7300011655;2022;0
7301002692;2018;49
7301002692;2019;53
7301002692;2020;72
7301002692;2021;71
7301002692;2022;68
7301002710;2018;49
7301002710;2019;29
7301002741;2018;46
7301002741;2019;56
7301002741;2020;45
7301002741;2021;90
7301002741;2022;51
7302006996;2018;15
7302006996;2019;15
7302006996;2020;12
7302006996;2021;10
7302006996;2022;7
7302012742;2018;0
7302012742;2019;0
7302022980;2018;14
7302022980;2019;14
7302022980;2020;15
7302022980;2021;13
7302024226;2018;29
7302024226;2019;25
7302024226;2020;23
7302024226;2021;31
7302024226;2022;25
7302025413;2018;0
7302025413;2019;0
7302033887;2018;9
7302033887;2019;9
7302033887;2020;8
7302033887;2021;10
7302033887;2022;9
7302039504;2018;0
7302039504;2019;1
7302039504;2020;1
7302039504;2021;1
7302039504;2022;1
7302041334;2018;20
7302041334;2019;21
7302041334;2020;22
7302041334;2021;20
7302041334;2022;21
7303001045;2018;6
7303001045;2019;6
7303001045;2020;6
7303001045;2021;5
7303001045;2022;5
7304004056;2018;22
7304004056;2019;18
7304004056;2020;2
7304004056;2021;2
7304004056;2022;2
7306004968;2018;0
7306005305;2018;62
7306005305;2019;60
7306005305;2020;49
7306005305;2021;44
7306005305;2022;30
7306006517;2018;65
7306006517;2019;63
7306006517;2020;62
7306006517;2021;60
7306006517;2022;56
7306006524;2018;11
7306006563;2018;2
7306006563;2019;2
7306006563;2020;2
7306006563;2021;2
7306006563;2022;2
7306040187;2018;1
7306040187;2019;1
7307004431;2018;22
7307004431;2019;19
7307004431;2020;6
7307004431;2021;2
7307004431;2022;14
7309004268;2018;1
7309004268;2019;1
7309004268;2020;1
7309004268;2021;1
7309006811;2018;243
7309006811;2019;203
7309006811;2020;203
7309006811;2021;206
7309006811;2022;242
7309007090;2018;180
7309007090;2019;180
7309007090;2020;125
7309008382;2019;1
7309008382;2020;1
7309008382;2021;1
7309008382;2022;3
7309902550;2018;1
7309902550;2019;10
7309902550;2020;7
7309902550;2021;8
7309902550;2022;0
7309905833;2018;7
7309905833;2019;2
7309905833;2020;1
7309905833;2021;0
7309905833;2022;0
7310006830;2018;244
7310006830;2019;261
7310006830;2020;242
7310006830;2021;241
7310006830;2022;204
7310008411;2018;1
7310008411;2019;1
7310008411;2020;1
7310008637;2018;1
7310008637;2019;1
7310008637;2020;1
7310008637;2021;1
7310008637;2022;1
7310106472;2018;76
7310106472;2019;84
7310106472;2020;72
7310106472;2021;61
7310106472;2022;45
7313000410;2018;1
7313000410;2019;2
7313000410;2020;2
7313000410;2021;2
7313000410;2022;1
7313012078;2018;9
7313012078;2019;0
7313012078;2020;0
7321000661;2018;42
7321000661;2019;46
7321000661;2020;50
7321000661;2021;54
7321000661;2022;44
7321003535;2018;1
7321003535;2019;1
7321003535;2020;1
7321003535;2021;1
7321003535;2022;1
7321004881;2018;1
7321004881;2019;1
7321005363;2018;1
7321005363;2019;1
7321005363;2020;1
7321005363;2021;2
7321005363;2022;4
7321006952;2018;0
7321006952;2019;1
7321007265;2019;1
7321007265;2020;3
7321007265;2021;3
7321007265;2022;3
7321009520;2020;1
7321009520;2021;0
7321009520;2022;1
7321011416;2020;2
7321011416;2021;6
7321011416;2022;5
7321015481;2021;1
7321016929;2022;1
7321308199;2018;21
7321308199;2019;15
7321308199;2020;9
7321308199;2021;8
7321308199;2022;4
7321312903;2018;21
7321312903;2019;17
7321312903;2020;14
7321312903;2021;15
7321312903;2022;10
7321315799;2018;0
7321315799;2019;1
7321315799;2020;1
7321315799;2021;1
7321315799;2022;1
7321316680;2018;1
7325012957;2018;0
7325029326;2018;0
7325029326;2019;0
7325029326;2020;0
7325029326;2021;0
7325050751;2018;2
7325050751;2019;2
7325050751;2020;2
7325050751;2021;2
7325050751;2022;2
7325050857;2018;1
7325050857;2019;1
7325050857;2020;1
7325050857;2021;1
7325050857;2022;1
7325052484;2018;0
7325052484;2019;1
7325052484;2020;6
7325052484;2021;13
7325052484;2022;2
7325052780;2018;95
7325052780;2019;91
7325052780;2020;82
7325052780;2021;82
7325052780;2022;85
7325055164;2018;19
7325055164;2019;21
7325055164;2020;72
7325055164;2021;24
7325055164;2022;21
7325060750;2018;1
7325060750;2019;1
7325060750;2020;1
7325060750;2021;1
7325060750;2022;1
7325070451;2018;4
7325070451;2019;2
7325070451;2020;1
7325070451;2021;1
7325070451;2022;2
7325071230;2018;6
7325071230;2019;6
7325071230;2020;6
7325071230;2021;5
7325071230;2022;4
7325096298;2018;90
7325096298;2019;82
7325096298;2020;73
7325096298;2021;65
7325096298;2022;66
7325106203;2018;3
7325112126;2018;4
7325112126;2019;3
7325112126;2020;4
7325112126;2021;3
7325112126;2022;1
7325115920;2018;0
7325121120;2018;1
7325121120;2019;0
7325122090;2018;1
7325122090;2019;1
7325122090;2020;1
7325122090;2021;1
7325122090;2022;1
7325123551;2018;37
7325123551;2019;35
7325123551;2020;41
7325123551;2021;39
7325123551;2022;38
7325128528;2018;304
7325128528;2019;332
7325128528;2020;372
7325128528;2021;341
7325128528;2022;318
7325134200;2018;3
7325134200;2019;1
7325138597;2018;1
7325138597;2019;2
7325138597;2020;2
7325138597;2021;1
7325138597;2022;1
7325145788;2018;8
7325145788;2019;8
7325145788;2020;4
7325145788;2021;2
7325145788;2022;2
7325147182;2018;2
7325147182;2019;2
7325147182;2020;3
7325147182;2021;4
7325147182;2022;2
7325148010;2018;1
7325148010;2019;1
7325149655;2018;0
7325155306;2018;1
7325155306;2019;1
7325155306;2020;1
7325155306;2021;0
7325155306;2022;1
7325155659;2018;2
7325155659;2019;2
7325155659;2020;2
7325155659;2021;1
7325159526;2018;2
7325159526;2019;3
7325159526;2020;3
7325159526;2021;2
7325159526;2022;1
7325162293;2018;1
7325162293;2019;1
7325162293;2020;0
7325162293;2021;1
7325162293;2022;1
7325164477;2019;0
7325164477;2020;0
7325164477;2021;1
7325164477;2022;1
7326023912;2018;2
7326023912;2019;2
7326023912;2022;1
7326032480;2018;9
7326032480;2019;20
7326032480;2020;18
7326032480;2021;16
7326032480;2022;16
7326039510;2018;16
7326039510;2019;15
7326039510;2020;15
7326039510;2021;17
7326039510;2022;16
7326041005;2018;31
7326041005;2019;26
7326041005;2020;33
7326041005;2021;44
7326041005;2022;51
7326042425;2018;14
7326042425;2019;15
7326042425;2020;1
7326042425;2021;1
7326042425;2022;1
7326046902;2018;39
7326046902;2019;0
7326046902;2020;0
7326046902;2021;0
7326046902;2022;0
7326047737;2018;38
7326047737;2019;32
7326047737;2020;33
7326047737;2021;33
7326047737;2022;28
7326049903;2018;0
7326049942;2018;6
7326049942;2019;7
7326049942;2020;5
7326049942;2021;4
7326049942;2022;5
7326052769;2018;15
7326052769;2019;13
7326052769;2020;13
7326052769;2021;13
7326052769;2022;13
7326052920;2018;2
7326052960;2018;1
7326052960;2019;2
7326052960;2020;2
7326052960;2021;2
7326052960;2022;2
7326054460;2018;1
7326054460;2019;0
7326055833;2018;1
7326055833;2019;8
7326055833;2020;15
7326055833;2021;14
7326055833;2022;13
7326057446;2018;1
7326057446;2019;3
7326057446;2020;3
7326057446;2021;4
7326057446;2022;2
7327002175;2018;12
7327002175;2019;1
7327002175;2020;1
7327002175;2021;1
7327002175;2022;1
7327004670;2018;3
7327004670;2019;2
7327004670;2020;2
7327004670;2021;2
7327004670;2022;1
7327006807;2018;16
7327006807;2019;17
7327008963;2018;1
7327008963;2019;1
7327008963;2020;1
7327008963;2021;1
7327008963;2022;1
7327022333;2018;0
7327022333;2019;0
7327022333;2020;1
7327022333;2021;1
7327022333;2022;1
7327033014;2018;4
7327033014;2019;4
7327033014;2020;4
7327033014;2021;3
7327041858;2018;15
7327041858;2019;9
7327041858;2020;9
7327041858;2021;5
7327042107;2018;122
7327042107;2019;130
7327042107;2020;138
7327042107;2021;140
7327042107;2022;126
7327044930;2018;4
7327044930;2019;4
7327044930;2020;3
7327044930;2021;2
7327044930;2022;2
7327052835;2018;4
7327052835;2019;6
7327052835;2020;7
7327052835;2021;8
7327052835;2022;7
7327058989;2018;1
7327058989;2019;1
7327058989;2020;0
7327058989;2021;1
7327058989;2022;1
7327060579;2018;3
7327060579;2019;3
7327060579;2020;0
7327060579;2021;1
7327062738;2018;10
7327062738;2019;10
7327062738;2020;9
7327062738;2021;9
7327062738;2022;11
7327063690;2018;1
7327063690;2019;1
7327063690;2020;0
7327069155;2018;1
7327069155;2019;1
7327069155;2020;3
7327069155;2021;2
7327069155;2022;1
7327069363;2018;31
7327069363;2019;52
7327069363;2020;57
7327069363;2021;75
7327069363;2022;46
7327073458;2018;1
7327073458;2019;2
7327073458;2020;2
7327073458;2021;2
7327073458;2022;3
7327078978;2018;1
7327078978;2019;1
7327078978;2020;0
7327078978;2021;1
7327078978;2022;1
7327083255;2018;7
7327083255;2019;1
7327083255;2020;1
7327083255;2021;1
7327083255;2022;1
7327087860;2018;1
7327088662;2018;2
7327088662;2019;2
7327088662;2020;2
7327088662;2021;3
7327088662;2022;3
7327089810;2018;0
7327089810;2019;3
7327089810;2020;2
7327089810;2021;1
7327089810;2022;0
7327095268;2020;1
7327095268;2021;1
7327095268;2022;1
7327099520;2021;0
7327099520;2022;1
7327100486;2022;5
7328000220;2018;2
7328000220;2020;0
7328000220;2021;2
7328000220;2022;2
7328001689;2018;1
7328027207;2018;22
7328027207;2019;23
7328027207;2020;21
7328027207;2021;24
7328027207;2022;31
7328034613;2018;4
7328034613;2019;4
7328035938;2018;2
7328035938;2019;2
7328040409;2018;1
7328040409;2019;1
7328040751;2018;2
7328040751;2019;2
7328040751;2020;1
7328040751;2021;1
7328040751;2022;1
7328045679;2019;0
7328049881;2018;4
7328049881;2019;3
7328049881;2020;3
7328052884;2018;1
7328055645;2018;3
7328055645;2019;1
7328055645;2020;1
7328055645;2021;1
7328055645;2022;0
7328060035;2018;1
7328060035;2019;2
7328060035;2020;2
7328060035;2021;2
7328060035;2022;2
7328060444;2018;1
7328060444;2019;1
7328060444;2020;1
7328060613;2018;1
7328060613;2019;2
7328060613;2020;6
7328060613;2021;3
7328060613;2022;4
7328064343;2018;1
7328064343;2019;2
7328064343;2020;3
7328064343;2021;4
7328064343;2022;4
7328064537;2018;1
7328064537;2019;1
7328064537;2020;2
7328064537;2021;2
7328064537;2022;2
7328065481;2018;1
7328065481;2019;1
7328065481;2020;1
7328065481;2021;1
7328065481;2022;1
7328074969;2018;0
7328074969;2019;0
7328074969;2020;1
7328074969;2021;0
7328074969;2022;0
7328076927;2018;69
7328076927;2019;49
7328076927;2020;0
7328079276;2018;34
7328079276;2019;25
7328079276;2020;0
7328079276;2021;3
7328079276;2022;2
7328080391;2018;2
7328080391;2019;3
7328080391;2020;4
7328080391;2021;5
7328080391;2022;4
7328085262;2018;31
7328085262;2019;33
7328085262;2020;34
7328085262;2021;33
7328085262;2022;32
7328087654;2018;5
7328087654;2019;8
7328087654;2020;8
7328087654;2021;10
7328087654;2022;10
7328090953;2018;1
7328090953;2019;1
7328090953;2020;11
7328090953;2021;14
7328090953;2022;12
7328096747;2018;0
7328096747;2019;1
7328096747;2020;1
7328096747;2021;1
7328096747;2022;1
7328103137;2019;1
7328103137;2020;1
7328103137;2021;1
7328103137;2022;2
7328104726;2020;0
7328104726;2021;2
7328104726;2022;1
7328107100;2020;3
7328107100;2021;4
7328107100;2022;3
7328108551;2021;1
7328109964;2021;0
7328110215;2021;1
7328110215;2022;1
7328110247;2021;0
7328110247;2022;16
7328110409;2021;0
7328110409;2022;0
7328506200;2018;8
7328506200;2019;8
7328506200;2020;10
7328506200;2021;10
7328506200;2022;9
7328511714;2018;0
7328511714;2019;0
7328511714;2020;0
7329003840;2018;8
7329003840;2019;9
7329003840;2020;11
7329003840;2021;12
7329003840;2022;15
7329004315;2018;0
7329004315;2019;0
7329004315;2020;0
7329004499;2018;0
7329004499;2019;0
7329004499;2020;0
7329006055;2018;0
7329006055;2019;0
7329006055;2020;0
7329006055;2021;0
7329006055;2022;0
7329006087;2018;25
7329006087;2019;23
7329006087;2020;0
7329006087;2021;17
7329006859;2018;8
7329006859;2019;6
7329006859;2020;7
7329006859;2021;7
7329006859;2022;6
7329009754;2018;1
7329009754;2019;1
7329009754;2020;0
7329009754;2021;0
7329009850;2018;213
7329009850;2019;202
7329009850;2020;1
7329009850;2021;185
7329009850;2022;172
7329014257;2018;77
7329014257;2019;78
7329014257;2020;80
7329014257;2021;96
7329014257;2022;83
7329015941;2018;46
7329015941;2019;34
7329015941;2020;27
7329015941;2021;21
7329015941;2022;10
7329018808;2018;1
7329018808;2019;0
7329018808;2020;1
7329018808;2021;1
7329019456;2018;1
7329019456;2019;1
7329020420;2018;9
7329020420;2019;5
7329020420;2020;1
7329022258;2018;1
7329022258;2019;2
7329022258;2020;1
7329022258;2021;4
7329022258;2022;5
7329024199;2018;1
7329024463;2018;1
7329024720;2018;4
7329024720;2019;0
7329024720;2020;0
7329024720;2021;0
7329025749;2018;7
7329025749;2019;6
7329025749;2020;5
7329025749;2021;3
7329025749;2022;7
7329029574;2019;1
7329030812;2019;1
7329030812;2020;1
7329030812;2021;1
7329030812;2022;1
7329032320;2019;1
7329032320;2020;1
7329032320;2021;1
7329032320;2022;1
7329032680;2020;2
7329032680;2021;1
7329032680;2022;1
7329033789;2020;0
7329033789;2021;0
7329034670;2020;1
7329034670;2022;1
7329035578;2021;1
7329035578;2022;1
7402006862;2018;1
7402006862;2019;1
7402011936;2018;21
7402011936;2019;8
7402011936;2020;3
7402011936;2021;3
7402011936;2022;3
7402013179;2018;23
7402013179;2019;17
7402013179;2020;17
7402013179;2021;8
7402013179;2022;0
7404004557;2018;0
7404004557;2019;0
7404004557;2020;0
7404004557;2021;0
7404004557;2022;0
7404009636;2018;603
7404009636;2019;595
7404009636;2020;576
7404009636;2021;554
7404009636;2022;525
7404033251;2018;1
7404033251;2019;1
7404033815;2018;1
7404033815;2019;1
7404033815;2020;1
7404033815;2021;1
7404033815;2022;1
7404036358;2018;10
7404036358;2019;11
7404036358;2020;10
7404036358;2021;10
7404036358;2022;9
7404041774;2018;1
7404044430;2018;12
7404044430;2019;5
7404044430;2020;7
7404044430;2021;3
7404044430;2022;1
7404046250;2018;10
7404046250;2019;3
7404046250;2020;0
7404046250;2021;0
7404048089;2018;1
7404048089;2019;1
7404048089;2020;1
7404048089;2021;1
7404048089;2022;1
7404051236;2022;1
7404060907;2018;9
7404060907;2019;9
7404060907;2020;8
7404060907;2021;9
7404060907;2022;8
7404064605;2018;0
7404064605;2019;4
7404064605;2020;4
7404064605;2021;2
7404064605;2022;2
7404066183;2018;2
7404066183;2019;2
7404066183;2020;1
7404066183;2021;1
7404066183;2022;16
7404068409;2018;25
7404068409;2019;23
7404068409;2020;23
7404068409;2021;26
7404068409;2022;26
7404069480;2018;5
7404069480;2019;4
7404069480;2020;6
7404069480;2021;12
7404069480;2022;15
7404070937;2018;1
7404070937;2019;0
7404070937;2020;0
7404070937;2021;0
7404070937;2022;0
7404072910;2020;0
7404072910;2021;3
7404072910;2022;2
7404075580;2022;1
7405005320;2018;83
7405005320;2019;55
7405005320;2020;52
7405005320;2021;53
7405005320;2022;56
7405011691;2018;5
7405011691;2019;5
7405011691;2020;1
7405011691;2021;1
7405013152;2018;4
7405013152;2019;4
7405013152;2020;5
7405013152;2021;6
7405013152;2022;6
7411000994;2018;0
7411000994;2019;0
7411000994;2020;0
7411000994;2021;0
7411000994;2022;0
7411003882;2018;7
7411003882;2019;1
7411003882;2020;1
7411003882;2021;1
7411003882;2022;1
7411017500;2018;28
7411017500;2019;21
7411017500;2020;21
7411017500;2021;25
7411017500;2022;25
7411022010;2018;2
7411022010;2019;2
7411022010;2020;2
